130.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.0
101.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,0.0,0.0
103.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0
105.0,973072887.3671137,364511846.6185329,973072887.3671137,364511846.6185329
106.0,2051912908.3838944,116128756.3329507,2051912908.3838944,116128756.3329507
107.0,2319273376.076932,59635409.47999074,2319273376.076932,59635409.47999074
108.0,2647214072.691888,67275174.1003558,2647214072.691888,67275174.1003558
109.0,2321044156.8370514,217002302.7838051,2321044156.8370514,217002302.7838051
